ï..Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount
Corn,MN,USC00214546,1990,2,7,1,-18,7,6.5,0.29,61,0.31,6.5,21.8,35.2,8.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.32
Oats,MN,USC00214546,1990,2,7,1,-18,7,6.5,0.29,61,0.31,6.5,21.8,35.2,8.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.43
Corn,MN,USC00214546,1990,3,7,0,4,8,0,0.57,69,2.33,0,33.6,44.1,23.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.37
Oats,MN,USC00214546,1990,3,7,0,4,8,0,0.57,69,2.33,0,33.6,44.1,23.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.39
Corn,MN,USC00214546,1990,4,0,0,10,0,0,0.54,88,1.52,0,45,60,30.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.51
Oats,MN,USC00214546,1990,4,0,0,10,0,0,0.54,88,1.52,0,45,60,30.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.44
Corn,MN,USC00214546,1990,5,0,0,27,0,0,0.9,93,4.53,0,55,67.2,42.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.62
Oats,MN,USC00214546,1990,5,0,0,27,0,0,0.9,93,4.53,0,55,67.2,42.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.45
Corn,MN,USC00214546,1990,6,0,0,37,0,0,1.41,97,3.69,0,69.1,81.7,56.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.63
Oats,MN,USC00214546,1990,6,0,0,37,0,0,1.41,97,3.69,0,69.1,81.7,56.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.33
Corn,MN,USC00214546,1990,7,0,0,42,0,0,1.6,103,2.77,0,69.2,81.5,57,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.62
Oats,MN,USC00214546,1990,7,0,0,42,0,0,1.6,103,2.77,0,69.2,81.5,57,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.15
Corn,MN,USC00214546,1990,8,0,0,45,0,0,3.63,89,5.01,0,68.8,80.1,57.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.51
Oats,MN,USC00214546,1990,8,0,0,45,0,0,3.63,89,5.01,0,68.8,80.1,57.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.06
Corn,MN,USC00214546,1990,9,0,0,32,0,0,0.71,94,1.2,0,64.2,77.4,51.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.32
Oats,MN,USC00214546,1990,9,0,0,32,0,0,0.71,94,1.2,0,64.2,77.4,51.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.09
Corn,MN,USC00214546,1990,10,0,0,21,0,0,1.2,82,1.97,0,45.7,59.5,31.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.19
Oats,MN,USC00214546,1990,10,0,0,21,0,0,1.2,82,1.97,0,45.7,59.5,31.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.14
Corn,MN,USC00214546,1990,11,8,1,5,2,4.5,0.3,76,0.44,4.5,34.7,46.8,22.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.16
Oats,MN,USC00214546,1990,11,8,1,5,2,4.5,0.3,76,0.44,4.5,34.7,46.8,22.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.16
Corn,MN,USC00214546,1990,12,20,3,-23,8,8,0.35,57,0.47,10,15.2,26.3,4.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.22
Oats,MN,USC00214546,1990,12,20,3,-23,8,8,0.35,57,0.47,10,15.2,26.3,4.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.17
Corn,MN,USC00214546,1991,1,31,1,-13,6,2,0.08,38,0.1,2.6,11.4,21.5,1.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.27
Oats,MN,USC00214546,1991,1,31,1,-13,6,2,0.08,38,0.1,2.6,11.4,21.5,1.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.13
Corn,MN,USC00214546,1991,2,10,3,-10,5,4.5,0.29,61,0.41,8.5,26.3,37.6,14.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.32
Oats,MN,USC00214546,1991,2,10,3,-10,5,4.5,0.29,61,0.41,8.5,26.3,37.6,14.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.13
Corn,MN,USC00214546,1991,3,5,3,0,8,8,1.35,63,3.14,11,32.4,42.8,22.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.39
Oats,MN,USC00214546,1991,3,5,3,0,8,8,1.35,63,3.14,11,32.4,42.8,22.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.16
Corn,MN,USC00214546,1991,4,0,0,24,0,0,1.4,87,4.32,0,49,60.3,37.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.42
Oats,MN,USC00214546,1991,4,0,0,24,0,0,1.4,87,4.32,0,49,60.3,37.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.16
Corn,MN,USC00214546,1991,5,0,0,33,0,0,0.83,91,4.06,0,61.2,70.8,51.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.38
Oats,MN,USC00214546,1991,5,0,0,33,0,0,0.83,91,4.06,0,61.2,70.8,51.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.16
Corn,MN,USC00214546,1991,6,0,0,52,0,0,2.65,94,6.7,0,72.3,82.5,62,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.31
Oats,MN,USC00214546,1991,6,0,0,52,0,0,2.65,94,6.7,0,72.3,82.5,62,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.08
Corn,MN,USC00214546,1991,7,0,0,46,0,0,0.48,98,1.33,0,71,82.2,59.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.27
Oats,MN,USC00214546,1991,7,0,0,46,0,0,0.48,98,1.33,0,71,82.2,59.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.08
Corn,MN,USC00214546,1991,8,0,0,43,0,0,1.67,92,2.98,0,69.2,81.6,56.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.33
Oats,MN,USC00214546,1991,8,0,0,43,0,0,1.67,92,2.98,0,69.2,81.6,56.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.09
Corn,MN,USC00214546,1991,9,0,0,28,0,0,2.4,84,5.64,0,57.8,71,44.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.33
Oats,MN,USC00214546,1991,9,0,0,28,0,0,2.4,84,5.64,0,57.8,71,44.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.12
Corn,MN,USC00214546,1991,10,0,0,10,0,0,0.18,85,0.38,0,43.9,59.1,28.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.31
Oats,MN,USC00214546,1991,10,0,0,10,0,0,0.18,85,0.38,0,43.9,59.1,28.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.21
Corn,MN,USC00214546,1991,11,16,7,-11,11,8,0.76,56,2.44,21.9,22.7,31.8,13.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.29
Oats,MN,USC00214546,1991,11,16,7,-11,11,8,0.76,56,2.44,21.9,22.7,31.8,13.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.25
Corn,MN,USC00214546,1991,12,11,1,-12,11,2,0.2,46,0.35,2.2,23.7,32.5,14.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.33
Oats,MN,USC00214546,1991,12,11,1,-12,11,2,0.2,46,0.35,2.2,23.7,32.5,14.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.25
Corn,MN,USC00214546,1992,1,7,2,-16,2,2,0.23,49,0.51,4.5,23.3,32.6,14,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.4
Oats,MN,USC00214546,1992,1,7,2,-16,2,2,0.23,49,0.51,4.5,23.3,32.6,14,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.31
Corn,MN,USC00214546,1992,2,10,3,5,5,3,0.24,51,0.87,8,26.9,34.3,19.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.46
Oats,MN,USC00214546,1992,2,10,3,5,5,3,0.24,51,0.87,8,26.9,34.3,19.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.44
Corn,MN,USC00214546,1992,3,7,1,9,3,2,0.75,68,2.2,2.1,34.5,44.6,24.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.49
Oats,MN,USC00214546,1992,3,7,1,9,3,2,0.75,68,2.2,2.1,34.5,44.6,24.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.44
Corn,MN,USC00214546,1992,4,0,0,16,0,0,1.02,81,2.5,0,39.9,50.3,29.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.48
Oats,MN,USC00214546,1992,4,0,0,16,0,0,1.02,81,2.5,0,39.9,50.3,29.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.46
Corn,MN,USC00214546,1992,5,0,0,29,0,0,0.55,92,1.89,0,60.7,74.3,47.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.49
Oats,MN,USC00214546,1992,5,0,0,29,0,0,0.55,92,1.89,0,60.7,74.3,47.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.43
Corn,MN,USC00214546,1992,6,0,0,39,0,0,1.181673699,91,3.468664,0,65.5,77.3,53.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.47
Oats,MN,USC00214546,1992,6,0,0,39,0,0,1.181673699,91,3.468664,0,65.5,77.3,53.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.38
Corn,MN,USC00214546,1992,7,0,0,45,0,0,1.8,83,4.8,0,64.4,74.6,54.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.33
Oats,MN,USC00214546,1992,7,0,0,45,0,0,1.8,83,4.8,0,64.4,74.6,54.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.32
Corn,MN,USC00214546,1992,8,0,0,39,0,0,2.51,91,5.13,0,63.9,75.8,52.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.15
Oats,MN,USC00214546,1992,8,0,0,39,0,0,2.51,91,5.13,0,63.9,75.8,52.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.23
Corn,MN,USC00214546,1992,9,0,0,28,0,0,1.26,85,2.1,0,57.7,72.2,43.2,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.16
Oats,MN,USC00214546,1992,9,0,0,28,0,0,1.26,85,2.1,0,57.7,72.2,43.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.28
Corn,MN,USC00214546,1992,10,0,0,17,0,0,1.75,90,3.41,0,46.3,59.5,33.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.05
Oats,MN,USC00214546,1992,10,0,0,17,0,0,1.75,90,3.41,0,46.3,59.5,33.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.31
Corn,MN,USC00214546,1992,11,8,2,12,6,4,0.6,50,1.62,8,29.4,35.3,23.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.98
Oats,MN,USC00214546,1992,11,8,2,12,6,4,0.6,50,1.62,8,29.4,35.3,23.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.35
Corn,MN,USC00214546,1992,12,25,6,-11,5,2.5,0.29,45,1.04,12,15.9,25.9,6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.97
Oats,MN,USC00214546,1992,12,25,6,-11,5,2.5,0.29,45,1.04,12,15.9,25.9,6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.22
Corn,MN,USC00214546,1993,1,31,2,-16,10,7,0.16,42,0.45,9.3,11.1,22.6,-0.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.03
Oats,MN,USC00214546,1993,1,31,2,-16,10,7,0.16,42,0.45,9.3,11.1,22.6,-0.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.42
Corn,MN,USC00214546,1993,2,28,5,-22,10,4,0.21,43,0.67,12,13.2,22.4,4.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2
Oats,MN,USC00214546,1993,2,28,5,-22,10,4,0.21,43,0.67,12,13.2,22.4,4.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.42
Corn,MN,USC00214546,1993,3,11,1,-7,8,3,0.97,60,1.54,3.5,26.6,36.2,17.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.1
Oats,MN,USC00214546,1993,3,11,1,-7,8,3,0.97,60,1.54,3.5,26.6,36.2,17.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.43
Corn,MN,USC00214546,1993,4,1,0,16,1,0,0.53,72,2.55,0,40.6,52.2,29.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.16
Oats,MN,USC00214546,1993,4,1,0,16,1,0,0.53,72,2.55,0,40.6,52.2,29.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.45
Corn,MN,USC00214546,1993,5,0,0,31,0,0,3.48,80,7.1,0,55.1,66.5,43.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.14
Oats,MN,USC00214546,1993,5,0,0,31,0,0,3.48,80,7.1,0,55.1,66.5,43.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.51
Corn,MN,USC00214546,1993,6,0,0,35,0,0,3.95,90,11.13,0,63.9,73.8,54.1,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.09
Oats,MN,USC00214546,1993,6,0,0,35,0,0,3.95,90,11.13,0,63.9,73.8,54.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.43
Corn,MN,USC00214546,1993,7,0,0,49,0,0,1.95,90,5.24,0,69.2,79,59.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.22
Oats,MN,USC00214546,1993,7,0,0,49,0,0,1.95,90,5.24,0,69.2,79,59.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.36
Corn,MN,USC00214546,1993,8,0,0,47,0,0,2.16,92,5.29,0,69.3,81,57.6,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.25
Oats,MN,USC00214546,1993,8,0,0,47,0,0,2.16,92,5.29,0,69.3,81,57.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.32
Corn,MN,USC00214546,1993,9,0,0,30,0,0,1.13,89,2.35,0,54.7,66.4,42.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.21
Oats,MN,USC00214546,1993,9,0,0,30,0,0,1.13,89,2.35,0,54.7,66.4,42.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.31
Corn,MN,USC00214546,1993,10,0,0,10,0,0,0.47,90,0.7,0,45.7,58.5,32.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.28
Oats,MN,USC00214546,1993,10,0,0,10,0,0,0.47,90,0.7,0,45.7,58.5,32.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.33
Corn,MN,USC00214546,1993,11,7,4,-15,9,7,1.82,58,2.72,11,28.2,38.5,17.9,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.45
Oats,MN,USC00214546,1993,11,7,4,-15,9,7,1.82,58,2.72,11,28.2,38.5,17.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.39
Corn,MN,USC00214546,1993,12,24,3,-26,8,2,0.25,44,0.74,5.1,18.8,26.9,10.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.67
Oats,MN,USC00214546,1993,12,24,3,-26,8,2,0.25,44,0.74,5.1,18.8,26.9,10.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.42
Corn,MN,USC00214546,1994,1,31,9,-26,15,6,0.33,40,1.09,21.5,2.4,12.8,-8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.7
Oats,MN,USC00214546,1994,1,31,9,-26,15,6,0.33,40,1.09,21.5,2.4,12.8,-8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.42
Corn,MN,USC00214546,1994,2,25,6,-26,17,3,0.17,47,0.58,11.5,8.4,19.7,-2.8,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.79
Oats,MN,USC00214546,1994,2,25,6,-26,17,3,0.17,47,0.58,11.5,8.4,19.7,-2.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.42
Corn,MN,USC00214546,1994,3,2,0,6,5,0,0.07,61,0.12,0,34.3,44.2,24.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.74
Oats,MN,USC00214546,1994,3,2,0,6,5,0,0.07,61,0.12,0,34.3,44.2,24.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.39
Corn,MN,USC00214546,1994,4,2,3,8,6,9,1.42,87,5.29,18.5,43,57.3,28.7,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.65
Oats,MN,USC00214546,1994,4,2,3,8,6,9,1.42,87,5.29,18.5,43,57.3,28.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.32
Corn,MN,USC00214546,1994,5,0,0,31,0,0,0.61,93,1.35,0,61.3,74.6,48,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.6
Oats,MN,USC00214546,1994,5,0,0,31,0,0,0.61,93,1.35,0,61.3,74.6,48,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.49
Corn,MN,USC00214546,1994,6,0,0,45,0,0,1.5,97,4.47,0,69,80.5,57.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.61
Oats,MN,USC00214546,1994,6,0,0,45,0,0,1.5,97,4.47,0,69,80.5,57.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.31
Corn,MN,USC00214546,1994,7,0,0,47,0,0,0.66,89,2.69,0,68.1,79.9,56.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.29
Oats,MN,USC00214546,1994,7,0,0,47,0,0,0.66,89,2.69,0,68.1,79.9,56.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.2
Corn,MN,USC00214546,1994,8,0,0,41,0,0,2.74,93,4.04,0,66.3,78.1,54.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.16
Oats,MN,USC00214546,1994,8,0,0,41,0,0,2.74,93,4.04,0,66.3,78.1,54.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.16
Corn,MN,USC00214546,1994,9,0,0,35,0,0,1.24,91,3.43,0,62.3,75,49.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.19
Oats,MN,USC00214546,1994,9,0,0,35,0,0,1.24,91,3.43,0,62.3,75,49.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.18
Corn,MN,USC00214546,1994,10,0,0,21,0,0,0.66,72,1.13,0,50.2,62.9,37.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.06
Oats,MN,USC00214546,1994,10,0,0,21,0,0,0.66,72,1.13,0,50.2,62.9,37.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.21
Corn,MN,USC00214546,1994,11,0,1,10,0,8,0.38,65,0.71,8,35.6,47.2,24,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.99
Oats,MN,USC00214546,1994,11,0,1,10,0,8,0.38,65,0.71,8,35.6,47.2,24,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.18
Corn,MN,USC00214546,1994,12,21,1,-9,5,1,0.06,51,0.18,3,23,32.6,13.4,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.13
Oats,MN,USC00214546,1994,12,21,1,-9,5,1,0.06,51,0.18,3,23,32.6,13.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.18
Corn,MN,USC00214546,1995,1,0,0,-11,0,0,0,41,0,0,16.4,26.3,6.5,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.19
Oats,MN,USC00214546,1995,1,0,0,-11,0,0,0,41,0,0,16.4,26.3,6.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.22
Corn,MN,USC00214546,1995,2,5,1,-13,1,1,0.13,52,0.18,2,20.4,33.4,7.3,1,Prices,12,1,0.8,United States,11,Corn grain,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.23
