,Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount,date,CPI
8021,Oats,ND,USC00325993,2003,2,28,2,-25.0,3,2.0,0.16,35.0,0.38,5.1,7.2,16.4,-2.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.11,2003-02-01,183.6
8025,Oats,ND,USC00325993,2003,3,16,3,-23.0,6,2.6,0.17,58.0,0.48,6.7,20.0,30.2,9.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.08,2003-03-01,183.9
8029,Oats,ND,USC00325993,2003,4,8,4,8.0,10,5.1,0.4,81.0,1.28,13.4,44.7,56.4,33.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.98,2003-04-01,183.2
8033,Oats,ND,USC00325993,2003,5,0,0,32.0,0,0.0,1.02,89.0,3.64,0.0,53.6,63.8,43.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.95,2003-05-01,182.9
8037,Oats,ND,USC00325993,2003,6,0,0,41.0,0,0.0,0.42,86.0,2.11,0.0,62.1,71.7,52.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.83,2003-06-01,183.1
8041,Oats,ND,USC00325993,2003,7,0,0,47.0,0,0.0,0.69,96.0,1.7,0.0,69.2,81.0,57.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.46,2003-07-01,183.7
8045,Oats,ND,USC00325993,2003,8,0,0,45.22877698,0,0.0,0.3,102.0,0.71,0.0,69.51165468,85.6,56.19625899,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.39,2003-08-01,184.5
8049,Oats,ND,USC00325993,2003,9,0,0,33.38904899,0,0.0,1.47,96.0,1.61,0.0,61.38213256,69.9,47.92175793,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.39,2003-09-01,185.1
8053,Oats,ND,USC00325993,2003,10,1,1,20.0,3,6.5,0.43,85.0,0.61,7.0,48.1,61.0,35.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.44,2003-10-01,184.9
8057,Oats,ND,USC00325993,2003,11,30,5,-13.0,7,4.4,0.37,44.0,0.96,11.6,16.8,25.3,8.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.29,2003-11-01,185.0
8061,Oats,ND,USC00325993,2003,12,31,4,-11.0,7,3.0,0.26,39.0,0.76,9.1,20.5,27.8,13.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.58,2003-12-01,185.5
8065,Oats,ND,USC00325993,2004,1,31,7,-35.0,14,5.8,0.42,37.0,1.6,21.3,1.6,9.6,-6.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.48,2004-01-01,186.3
8069,Oats,ND,USC00325993,2004,2,29,2,-23.0,15,2.7,0.21,38.0,0.34,5.0,14.6,22.3,7.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.58,2004-02-01,186.7
8073,Oats,ND,USC00325993,2004,3,22,1,4.916208791,5,1.5,0.52,57.0,0.72,2.9,35.25288462,36.5,24.70164835,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.6,2004-03-01,187.1
8077,Oats,ND,USC00325993,2004,4,0,0,19.97083333,0,0.0,0.1,82.0,0.38,0.0,46.19777778,55.4,34.29527778,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.63,2004-04-01,187.4
8081,Oats,ND,USC00325993,2004,5,3,2,31.0184136,4,7.1,0.72,77.0,3.2,9.1,57.07889518,59.3,45.05453258,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.7,2004-05-01,188.2
8085,Oats,ND,USC00325993,2004,6,0,0,35.0,0,0.0,1.4,87.0,3.55,0.0,58.9,67.9,50.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.61,2004-06-01,188.9
8089,Oats,ND,USC00325993,2004,7,0,0,44.0,0,0.0,0.85,89.0,2.0,0.0,66.1,76.7,55.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.36,2004-07-01,189.1
8093,Oats,ND,USC00325993,2004,8,0,0,34.0,0,0.0,0.7,82.0,2.27,0.0,60.6,71.6,49.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.32,2004-08-01,189.2
8097,Oats,ND,USC00325993,2004,9,0,0,33.38904899,0,0.0,0.31,93.0,1.01,0.0,61.38213256,69.7,47.92175793,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.42,2004-09-01,189.8
8101,Oats,ND,USC00325993,2004,10,1,1,20.95596591,2,2.0,0.8,85.0,1.67,2.0,48.646875,55.0,36.46917614,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.45,2004-10-01,190.8
8105,Oats,ND,USC00325993,2004,11,4,1,6.8875739639999995,3,3.5,0.27,60.0,0.27,3.5,35.02943787,44.6,25.15976331,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.51,2004-11-01,191.7
8109,Oats,ND,USC00325993,2004,12,13,4,-17.0,2,2.2,0.25,49.0,0.73,7.0,20.0,28.4,11.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.6,2004-12-01,191.7
8113,Oats,ND,USC00325993,2005,1,30,3,-32.0,9,8.1,0.66,41.0,1.09,11.6,4.5,14.0,-5.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.64,2005-01-01,191.6
8117,Oats,ND,USC00325993,2005,2,0,0,-9.0,0,0.5,0.01,45.0,0.01,0.5,19.3,28.4,10.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.67,2005-02-01,192.4
8121,Oats,ND,USC00325993,2005,3,9,5,4.916208791,4,4.0,0.31,63.0,1.1,11.1,35.25288462,36.4,24.70164835,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.73,2005-03-01,193.1
8125,Oats,ND,USC00325993,2005,4,0,0,24.0,0,0.0,0.29,77.0,0.29,0.0,46.6,58.4,34.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.65,2005-04-01,193.7
8129,Oats,ND,USC00325993,2005,5,0,0,31.0184136,0,0.0,1.27,81.0,3.44,0.0,57.07889518,60.8,45.05453258,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.64,2005-05-01,193.6
8133,Oats,ND,USC00325993,2005,6,0,0,48.0,0,0.0,3.02,90.0,11.12,0.0,64.6,73.4,55.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.75,2005-06-01,193.7
8137,Oats,ND,USC00325993,2005,7,0,0,48.0,0,0.0,0.96,97.0,1.81,0.0,68.8,79.6,58.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.59,2005-07-01,194.9
8141,Oats,ND,USC00325993,2005,8,0,0,45.22877698,0,0.0,0.72,95.0,1.46,0.0,69.51165468,78.9,56.19625899,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.49,2005-08-01,196.1
8145,Oats,ND,USC00325993,2005,9,0,0,35.0,0,0.0,0.14,93.0,0.34,0.0,59.1,72.7,45.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.54,2005-09-01,198.8
8149,Oats,ND,USC00325993,2005,10,0,2,17.0,0,10.0,0.9,86.0,1.67,14.5,44.7,55.7,33.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.59,2005-10-01,199.1
8153,Oats,ND,USC00325993,2005,11,0,2,1.0,0,3.9,0.68,65.0,1.44,6.4,31.9,39.1,24.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.64,2005-11-01,198.1
8157,Oats,ND,USC00325993,2005,12,17,2,-9.0,3,2.0,0.12,48.0,0.43,6.7,19.1,25.3,12.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.73,2005-12-01,198.1
8161,Oats,ND,USC00325993,2006,1,0,1,1.0,0,1.5,0.13,51.0,0.14,1.5,27.6,34.0,21.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.73,2006-01-01,199.3
8165,Oats,ND,USC00325993,2006,2,11,2,-23.0,6,6.0,0.33,44.0,0.56,9.8,15.2,24.9,5.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.82,2006-02-01,199.4
8169,Oats,ND,USC00325993,2006,3,0,1,9.0,0,2.0,1.13,56.0,1.2,3.3,27.2,35.9,18.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.82,2006-03-01,199.7
8173,Oats,ND,USC00325993,2006,4,0,0,23.0,0,0.0,0.65,81.0,1.41,0.0,49.6,62.1,37.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.75,2006-04-01,200.7
8177,Oats,ND,USC00325993,2006,5,0,0,29.0,0,0.0,0.24,91.0,0.93,0.0,55.6,67.1,44.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.85,2006-05-01,201.3
8181,Oats,ND,USC00325993,2006,6,0,0,45.0,0,0.0,0.82,94.0,2.26,0.0,65.4,75.9,54.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.9,2006-06-01,201.8
8185,Oats,ND,USC00325993,2006,7,0,0,49.0,0,0.0,1.73,96.0,2.59,0.0,73.0,86.9,59.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.78,2006-07-01,202.9
8189,Oats,ND,USC00325993,2006,8,0,0,49.0,0,0.0,0.88,94.0,1.76,0.0,68.9,82.7,55.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.67,2006-08-01,203.8
8193,Oats,ND,USC00325993,2006,9,0,0,31.0,0,0.0,0.62,88.0,1.61,0.0,56.6,68.5,44.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.7,2006-09-01,202.8
8197,Oats,ND,USC00325993,2006,10,3,4,15.0,3,2.0,0.24,80.0,0.88,5.0,39.8,50.6,28.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.77,2006-10-01,201.9
8201,Oats,ND,USC00325993,2006,11,7,1,-8.0,3,1.0,0.1,65.0,0.16,1.5,27.9,38.3,17.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.05,2006-11-01,202.0
8205,Oats,ND,USC00325993,2006,12,18,3,-17.0,6,3.0,0.26,44.0,0.36,7.5,20.9,30.2,11.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.01,2006-12-01,203.1
8209,Oats,ND,USC00325993,2007,1,31,1,-24.0,6,1.0,0.07,41.0,0.17,2.8,13.6,22.7,4.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.2,2007-01-01,203.437
8213,Oats,ND,USC00325993,2007,2,28,3,-24.0,7,1.8,0.19,41.0,0.52,4.9,6.7,15.4,-2.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.35,2007-02-01,204.226
8217,Oats,ND,USC00325993,2007,3,18,4,1.0,10,3.7,0.76,76.0,2.03,8.2,32.1,42.9,21.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.4,2007-03-01,205.28799999999998
8221,Oats,ND,USC00325993,2007,4,4,2,10.0,4,3.0,0.47,82.0,0.67,4.8,41.3,52.9,29.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.46,2007-04-01,205.90400000000002
8225,Oats,ND,USC00325993,2007,5,0,0,33.0,0,0.0,2.37,86.0,8.65,0.0,54.8,65.8,43.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.49,2007-05-01,206.755
8229,Oats,ND,USC00325993,2007,6,0,0,43.0,0,0.0,2.02,90.0,4.69,0.0,65.4,75.5,55.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.54,2007-06-01,207.234
8233,Oats,ND,USC00325993,2007,7,0,0,51.0,0,0.0,0.48,103.0,0.98,0.0,73.8,85.5,62.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.32,2007-07-01,207.60299999999998
8237,Oats,ND,USC00325993,2007,8,0,0,42.0,0,0.0,0.33,99.0,0.72,0.0,65.8,79.1,52.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.24,2007-08-01,207.667
8241,Oats,ND,USC00325993,2007,9,0,0,30.0,0,0.0,0.3,94.0,0.7,0.0,58.5,71.4,45.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.47,2007-09-01,208.547
8245,Oats,ND,USC00325993,2007,10,0,0,27.0,0,0.0,0.22,75.0,0.54,0.0,46.1,56.5,35.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.45,2007-10-01,209.19
8249,Oats,ND,USC00325993,2007,11,0,1,-9.0,0,1.7,0.14,61.0,0.24,2.4,28.5,38.0,18.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.63,2007-11-01,210.834
8253,Oats,ND,USC00325993,2007,12,0,1,-15.0,0,2.0,0.12,38.0,0.29,3.5,12.4,21.8,3.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.69,2007-12-01,211.445
8257,Oats,ND,USC00325993,2008,1,12,0,-29.0,2,0.6,0.1,46.0,0.22,1.6,10.9,21.3,0.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.88,2008-01-01,212.174
8261,Oats,ND,USC00325993,2008,2,27,2,-24.0,6,4.5,0.2,38.0,0.46,8.9,9.4,19.9,-1.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.19,2008-02-01,212.687
8265,Oats,ND,USC00325993,2008,3,14,0,-16.0,3,0.8,0.08,56.0,0.2,2.0,25.9,36.9,14.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.43,2008-03-01,213.44799999999998
8269,Oats,ND,USC00325993,2008,4,0,0,15.0,0,0.3,0.39,75.0,0.49,0.3,40.4,53.0,27.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.47,2008-04-01,213.942
8273,Oats,ND,USC00325993,2008,5,0,1,24.0,0,4.0,0.81,79.0,2.64,4.0,51.5,62.5,40.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.63,2008-05-01,215.208
8277,Oats,ND,USC00325993,2008,7,0,0,41.0,0,0.0,1.2,90.0,2.64,0.0,68.2,81.5,54.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.44,2008-07-01,219.016
8281,Oats,ND,USC00325993,2008,8,0,0,43.0,0,0.0,0.98,97.0,3.2,0.0,67.8,81.7,53.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.16,2008-08-01,218.69
8285,Oats,ND,USC00325993,2008,9,0,0,31.0,0,0.0,0.53,85.0,1.81,0.0,56.5,69.2,43.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.29,2008-09-01,218.877
8289,Oats,ND,USC00325993,2008,10,0,0,15.0,0,0.0,0.97,75.0,2.12,0.0,45.1,56.8,33.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,3.26,2008-10-01,216.995
8293,Oats,ND,USC00325993,2008,11,0,1,6.8875739639999995,0,9.5,1.5,65.15828402,2.03,9.5,35.02943787,44.90147929,25.15976331,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.0,2008-11-01,213.153
8297,Oats,ND,USC00325993,2008,12,31,9,-25.0,20,5.5,0.36,40.0,1.72,24.2,3.6,13.0,-5.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3.12,2008-12-01,211.398
8301,Oats,ND,USC00325993,2009,1,30,4,-37.0,30,8.5,0.62,41.0,1.52,18.0,4.5,13.4,-4.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.77,2009-01-01,211.933
8305,Oats,ND,USC00325993,2009,2,28,5,-18.0,19,1.8,0.41,40.0,1.09,8.1,9.1,17.7,0.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.69,2009-02-01,212.705
8309,Oats,ND,USC00325993,2009,3,31,4,-19.0,19,5.0,0.67,42.0,1.65,14.5,17.0,25.7,8.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.77,2009-03-01,212.495
8313,Oats,ND,USC00325993,2009,4,12,0,13.0,11,0.0,0.89,71.0,1.13,0.0,38.2,47.3,29.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.37,2009-04-01,212.709
8317,Oats,ND,USC00325993,2009,5,0,0,25.0,0,0.0,0.88,78.0,1.52,0.0,51.5,63.4,39.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.64,2009-05-01,213.02200000000002
8321,Oats,ND,USC00325993,2009,6,0,0,36.0,0,0.0,0.73,87.0,1.97,0.0,61.0,71.9,50.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.37,2009-06-01,214.79
8325,Oats,ND,USC00325993,2009,7,0,0,42.0,0,0.0,0.63,90.0,1.52,0.0,64.0,74.9,53.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.03,2009-07-01,214.726
8329,Oats,ND,USC00325993,2009,8,0,0,44.0,0,0.0,0.45,97.0,1.8,0.0,64.3,75.9,52.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.86,2009-08-01,215.445
8333,Oats,ND,USC00325993,2009,9,0,0,36.0,0,0.0,2.2,90.0,3.95,0.0,63.2,75.5,50.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.82,2009-09-01,215.861
8337,Oats,ND,USC00325993,2009,10,0,2,18.0,0,1.0,0.74,74.0,1.94,2.1,37.5,44.3,30.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.03,2009-10-01,216.50900000000001
8341,Oats,ND,USC00325993,2009,11,0,0,16.0,0,0.0,0.0,72.0,0.0,0.0,36.3,48.1,24.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.02,2009-11-01,217.234
8345,Oats,ND,USC00325993,2009,12,0,7,-20.0,0,17.0,0.23,44.0,0.84,30.3,6.2,13.8,-1.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.22,2009-12-01,217.347
8349,Oats,ND,USC00325993,2010,1,0,1,-27.0,0,2.5,0.22,41.0,0.39,4.0,9.4,17.0,1.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.19,2010-01-01,217.488
8353,Oats,ND,USC00325993,2010,2,0,7,-12.0,0,1.8,0.16,26.0,0.61,11.9,8.6,16.4,0.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.3,2010-02-01,217.28099999999998
8357,Oats,ND,USC00325993,2010,3,0,0,8.0,0,0.3,0.08,63.0,0.22,0.5,29.2,36.5,21.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.29,2010-03-01,217.35299999999998
8361,Oats,ND,USC00325993,2010,4,0,0,25.0,0,0.0,0.54,73.0,1.35,0.0,46.1,58.5,33.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.25,2010-04-01,217.403
8365,Oats,ND,USC00325993,2010,5,0,1,26.0,0,1.0,1.06,78.0,4.02,1.0,51.2,61.1,41.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.2,2010-05-01,217.29
8369,Oats,ND,USC00325993,2010,6,0,0,42.0,0,0.0,2.35,83.0,4.82,0.0,62.4,71.9,52.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.11,2010-06-01,217.199
8373,Oats,ND,USC00325993,2010,7,0,0,51.0,0,0.0,0.61,91.0,2.44,0.0,67.7,78.3,57.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.11,2010-07-01,217.605
8377,Oats,ND,USC00325993,2010,8,0,0,46.0,0,0.0,0.78,94.0,2.59,0.0,67.9,79.4,56.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.09,2010-08-01,217.923
8381,Oats,ND,USC00325993,2010,9,0,0,28.0,0,0.0,1.62,83.0,3.44,0.0,53.9,64.0,43.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.3,2010-09-01,218.275
8385,Oats,ND,USC00325993,2010,10,0,1,14.0,0,5.5,0.66,78.0,0.95,5.5,46.7,59.1,34.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.55,2010-10-01,219.035
8389,Oats,ND,USC00325993,2010,11,11,5,-8.0,9,7.0,0.49,64.0,1.11,14.3,26.4,34.9,18.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,3.07,2010-11-01,219.59
8393,Oats,ND,USC00325993,2010,12,30,6,-14.0,20,9.5,0.85,34.0,2.66,28.0,8.8,15.7,1.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.94,2010-12-01,220.472
8397,Oats,ND,USC00325993,2011,1,31,0,-19.0,27,0.0,0.15,35.0,0.78,0.0,6.6,14.8,-1.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.13,2011-01-01,221.187
8401,Oats,ND,USC00325993,2011,2,27,0,-20.0,25,0.0,0.2,43.0,0.43,0.0,8.7,17.3,0.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.27,2011-02-01,221.898
8405,Oats,ND,USC00325993,2011,3,31,0,-17.0,19,0.0,0.7,41.0,1.26,0.0,16.3,24.6,8.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.28,2011-03-01,223.046
8409,Oats,ND,USC00325993,2011,4,24,0,21.0,13,0.0,0.3,68.0,1.65,0.0,37.3,45.1,29.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.54,2011-04-01,224.093
8413,Oats,ND,USC00325993,2011,5,1,0,31.0184136,3,0.0,1.92,73.0,6.94,0.0,57.07889518,60.0,45.05453258,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.55,2011-05-01,224.80599999999998
8417,Oats,ND,USC00325993,2011,6,0,0,41.0,0,0.0,0.99,89.0,3.02,0.0,62.0,71.1,52.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.43,2011-06-01,224.80599999999998
8421,Oats,ND,USC00325993,2011,7,0,0,53.0,0,0.0,1.1,91.0,3.95,0.0,70.7,80.6,60.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.35,2011-07-01,225.395
